rev_growth_y1,rev_growth_y5,cogs_pct_y5,rd_pct_y5,sm_growth_y1,ga_growth_y1,tax_rate_y5,capex_pct_y1,useful_life,nwc_pct,wacc,terminal_growth,net_debt,implied_price
0.18353024767238912,0.08810660405587438,0.3435045119580646,0.09964338829834729,0.025391718490769308,0.01897820493137682,0.2030227232253383,0.43561201061100097,5.1884914239840025,-0.1500863478671306,0.10100693712078643,0.046172859784345543,82357.09209268366,317.84640828800883
0.18541623971415452,0.08825147001288952,0.32740707537116764,0.096212504704495,0.03332893919336801,0.04078450301307272,0.20160059271210998,0.44030931405414125,5.6453148397189805,-0.1293304952046545,0.09376944492226501,0.04334242532259325,81102.59934853531,349.02035533501146
0.1734683493609243,0.06887957084644364,0.3401273261159599,0.0965849260180473,0.0581331808069637,0.027935849836153846,0.1979020581674277,0.4178235652579575,5.818088199522509,-0.13026618566418588,0.0940535190931625,0.03975402405395777,79685.55635292629,300.96953554714634
0.1800946437765865,0.08805126474813917,0.341431542683052,0.09000694175626783,0.04285729058453376,0.033166858091407285,0.2037495087738321,0.4780754228612157,5.219085662042045,-0.13476677296067585,0.09532420478316886,0.04347197392012162,84052.86467751562,313.5749023449417
0.1811903868820117,0.10013325028696295,0.3312962734570721,0.09016673291053995,0.038798861990186534,0.04694941311234396,0.19507335107445406,0.4815381345187784,5.946158218861408,-0.14490475889125254,0.09599042275248167,0.04055097254377993,84292.67973937857,290.6743552747978
0.16700889178308265,0.06744795960127946,0.33137648207335435,0.09914785528754293,0.03946956540094708,0.01924313676662078,0.19293370228797216,0.41404515084167437,5.520353076381596,-0.14013165123068916,0.099684548775221,0.040587584288199745,82634.61907323015,294.00017838421184
0.17992934380609993,0.08704618920646912,0.34056775237557413,0.09002844435360009,0.03809556922747943,0.02818262106001671,0.19243328283528768,0.4643297633741168,5.272467204756504,-0.14143096740411792,0.09821637790908798,0.042206674330912845,84155.15532691836,305.9192866614284
0.17023988992426325,0.08329638942982748,0.33520281789093603,0.08387599339625182,0.029423100220615304,0.018773003876455977,0.19402202537918817,0.4612121203102529,6.124930397749648,-0.1453375341317887,0.10394574938124908,0.04334794624143483,84371.54670540126,262.1994435893439
0.1728400305289915,0.08213672991481095,0.3264997794508942,0.09196580154459663,0.04772246509965917,0.014726795768076513,0.20547538914836688,0.4554186718192877,5.3087393256638125,-0.15601648713527935,0.0953560578507437,0.042509512111363335,82857.02863406412,327.9130766305952
0.1788013043296983,0.0926390121531207,0.33360644372526976,0.08785901504426881,0.04243420507965053,0.034199966839717655,0.2128735006019235,0.4767769438600128,5.231258845282827,-0.12692287967919919,0.08652980991648666,0.035841112369007916,79379.27217578342,335.37604028327405
0.17734363045126905,0.08498730974240137,0.3423515094681441,0.09266666381740736,0.029233549643978736,0.021844209187924582,0.20450811077960157,0.47688475218435095,5.841877723230099,-0.1124172839313215,0.0977520173296786,0.04074503433151776,75762.86115780607,259.39456255185775
0.1653128740252968,0.08442998557544792,0.3318464273982032,0.09032741920564115,0.03987367290866892,0.042659802307876436,0.20325638853956277,0.441247040009494,5.931758964034968,-0.15830273803843836,0.0914469959332333,0.037499783781403416,83001.06030085428,308.77498649967396
0.18190009771143112,0.09959327281144237,0.3458273951102306,0.09100422640876508,0.03152044986866381,0.02234883237767628,0.19619819148371398,0.5230190407684744,6.341185796288251,-0.13317101655403135,0.08853066105013743,0.04693077843972596,83313.8528983176,314.71536474452455
0.17515874158948405,0.08146478891164982,0.3294521230457061,0.09667643320889248,0.03736013215727376,0.01974394236232752,0.19177649940544306,0.45308941386296553,6.199344299723796,-0.13995599245566043,0.09402068301397744,0.04019039613833922,86077.00522512048,297.94587654321333
0.18345959246370228,0.09532187757753782,0.3470628871005989,0.09657253863076969,0.05328604793596794,0.03383234437221906,0.192204247746236,0.3980023067408498,5.1739468450274835,-0.12431925138356183,0.09359451680376842,0.03598779271781746,86543.3328767266,332.8935767075125
0.18773111451699698,0.07880378680708308,0.32705272981044176,0.09785996076813426,0.03784315901712328,0.03194878133279929,0.20069245681180392,0.45898826392067776,5.4218065474901795,-0.14065005952237736,0.09935872284968462,0.03493624360477744,82012.84479420964,267.83859614176765
0.180845755634102,0.09254111977151333,0.3272184763307125,0.09199525935579513,0.048327220338848106,0.01873607282260436,0.20224505194075534,0.42960803774847195,5.555229908403604,-0.13152833033834876,0.09861795935577411,0.047020847672473595,81695.4829622503,348.80893756548994
0.1905010587523889,0.0666893261615249,0.33842496791271226,0.09505944015072226,0.03232489542213307,0.03290489781627874,0.20382582664111126,0.5369273074723007,5.985065770972153,-0.150088342096983,0.09283946776590239,0.03966831527780607,80386.87895810953,240.7452088221963
0.14654280379843157,0.07401639019784777,0.3287091616225639,0.09007512135959322,0.023821687762090763,0.030373340794550924,0.1935006847051235,0.4279894768677004,5.676639690222363,-0.13031730128346836,0.09419131341697873,0.04485200294779271,77757.86426382702,342.2709751445406
0.164388828407352,0.08063957977759348,0.3250321442154536,0.10502148116992788,0.06424053735392325,0.020284333711746583,0.19905400834569578,0.459130598693861,6.331339911213231,-0.15142447937567718,0.09313420637515185,0.04602433584133293,83463.29822339986,305.99193010662515
0.16614054700290423,0.07662841277289284,0.3222510419163002,0.09257095753615201,0.03886890007992836,0.03432169889626256,0.19755738224944788,0.46377794529732375,6.097681898296805,-0.14000161531471014,0.09731344615554105,0.040045365270611186,82159.25317927424,274.02506755545284
0.1866342958354843,0.06884619192777465,0.33502713401586515,0.10655900985358358,0.05358683921980194,0.03585846552556501,0.19589554232244188,0.40714618395001784,6.34832470674486,-0.13892841633992342,0.09821215512048789,0.03445226103412357,84941.31544467455,255.02080168168376
0.18919184440864867,0.11393594401871708,0.33128475192550055,0.09558230322613911,0.04141973438684995,0.02907828814196445,0.20117209385547233,0.4379097171563431,5.8793565962812275,-0.12684098886146322,0.07688454221022753,0.038775984230846744,82688.53726411735,486.73928919732657
0.16528857374392694,0.07586137256725037,0.3184327821752142,0.09596797290228466,0.05481880171331348,0.016661385950838624,0.20891062410958552,0.4351728635309708,5.684912273119676,-0.15208489369843428,0.09250995809025549,0.046801810722153565,83906.96572596312,367.4679288420463
0.17397329874946188,0.08431152337901596,0.3403908667892958,0.10446360715700675,0.04451194526990639,0.04027988176797059,0.19962743237172234,0.4492980372246804,5.532557878510986,-0.13166006924544627,0.08660302593494257,0.04218716605601397,81587.04682748452,358.99550223583657
0.17839936688671582,0.07308328501615256,0.354206461576468,0.09838464814683187,0.028423677954774074,0.03133046827101799,0.1926239424592415,0.42838847112675316,5.982104676987463,-0.13518057048241783,0.0899586382966954,0.046714488253478015,82257.34627862879,361.26990005189555
0.17763219564229468,0.07308008240096071,0.33912009471551247,0.10093187221664018,0.04587009177779552,0.009087104914019001,0.2044349338322421,0.4494942437760074,6.284509977082678,-0.12539381177488274,0.08040848335911342,0.04629152957919581,83931.71896838007,432.31304915093557
0.15676450292016633,0.07256488047851563,0.3396835661270066,0.09907950391506043,0.036432450707825643,0.040137636899662106,0.2105477724479123,0.45524499623827264,6.221833549316191,-0.13885247619857755,0.08880773444357096,0.037930195208243776,81701.43240264292,273.96184984283514
0.15883295234691736,0.10927756716394732,0.3254146391802159,0.09324994581808253,0.05285164438127179,0.024564117711874358,0.19542199986167744,0.4541519462742238,5.831791044894356,-0.1414416480357882,0.10415387542980555,0.04248681473679297,84684.46020067019,269.0163256960697
0.15686263874133877,0.10359758013412071,0.33394838311133956,0.08197886624760092,0.05383403489213713,0.027423005690431743,0.20286304355474427,0.4937398159032895,6.332743492763554,-0.1540723807324562,0.08364220573691465,0.03940546784660809,83477.90981805098,332.35652412202694
0.19010708711342636,0.10015886252698017,0.3218723411610764,0.08013937938020413,0.04143482868312306,0.027282239663616644,0.2056750861737329,0.47201609246565346,6.952219906962298,-0.14817965818227735,0.0958188413211574,0.03425301603533616,82846.6341223452,261.95273628349565
0.14834258998697208,0.08082043478110063,0.3342038858616854,0.09518065657994175,0.047564227803339354,0.028062588277754277,0.2061693380458569,0.43741412305565347,4.641740559742763,-0.13326071817115406,0.08089972869936753,0.04369891772565086,77712.44380767155,478.6568001093756
0.18655718078332106,0.07014975331108439,0.34349433899727744,0.09229069560170455,0.04258232065553482,0.04289217496710793,0.21262148905814154,0.444446867801151,5.179865879001792,-0.14253675330009608,0.1043262525237324,0.041397812424463165,79646.80532851761,262.70910567846204
0.15930054874501287,0.09814406180195621,0.3271186614626635,0.09185189987155343,0.04742868015502882,0.04920769831165984,0.1909425478769837,0.4609637493586431,6.010852828601936,-0.13680893770676278,0.09393354474193254,0.04237869151786415,84943.89097470546,312.5535765361554
0.15483679257717367,0.07817580292544388,0.32530247588710315,0.09007430033987467,0.04442312352555934,0.030107556590635947,0.20462929601825985,0.45985876537484616,6.6290045237110595,-0.1449837701000386,0.0845131465788265,0.042251141304541245,81164.53548370824,348.13652508114285
0.1915568543560248,0.07634595307273652,0.33468862469796656,0.09609265536427777,0.0566081004810104,0.05276980529053753,0.20255504908106226,0.45264616608400987,5.561794252157675,-0.15001251891906828,0.0971826439050744,0.041451656504541516,83100.72463437266,295.82979683097767
0.17132218802428836,0.07979220422425283,0.3152701656400871,0.08729569532206236,0.03733059772048534,0.029068084133512383,0.21749784929943614,0.48646192877254035,5.955367428710643,-0.13807882406688524,0.09200160364229434,0.041608915233430306,82714.97694824614,306.89734654351037
0.16754839313603798,0.10043927403123076,0.34663851532734363,0.08714837064314558,0.04105071249889815,0.057976737265958325,0.2037846379410022,0.49816123076145213,6.461787552304347,-0.13574813763809684,0.09445366893599778,0.040204849309383436,79820.55280982374,240.80706792775106
0.1674714699312957,0.10289117924055323,0.34265585236313434,0.10051172202667547,0.04393225125789784,0.02913751266444308,0.20563172463446958,0.4358826480698145,5.577685236173977,-0.15986996943354603,0.0925018997199161,0.04412077257661666,77673.81750931838,343.6042042701839
0.16989026222132747,0.07662838592014097,0.3288051976671521,0.08498497926375462,0.017283769297266792,0.026565044920673655,0.22136332009797924,0.4624674274105333,5.572640474113687,-0.13690510649639173,0.08392444282578553,0.0388072889717966,82457.43241904721,368.93030203428185
0.1450740859217817,0.07939855111816432,0.33944645226236053,0.09800995610864799,0.03549302174215393,0.04097815408410548,0.21503149558099194,0.41223254713136676,6.359397013547681,-0.12819806522819246,0.0935117433898812,0.03946832206100269,80831.39286432345,272.99764393661445
0.15386067389237784,0.09901415503322632,0.33858228823322695,0.10338830813001942,0.038105836180446634,0.022588779040750417,0.19841148633577319,0.46309131457256086,5.428199038079502,-0.1351811995648836,0.09107975207342242,0.04090544308957051,74976.21908529858,313.6510520007121
0.15420833568496034,0.08094281302261672,0.3277377053363605,0.09548599540665366,0.039566186996401964,0.029466224310519852,0.20072652102895952,0.4541906333091568,5.664667774196,-0.1344874121824043,0.099489813089445,0.044422883778998085,83828.60032825379,285.0871907375877
0.18333726034984807,0.10367909102978956,0.3351290582894749,0.09215750068999254,0.03497177935714098,0.021677373294221633,0.1920442256991914,0.4151411735116165,5.714349321569252,-0.13821295730641767,0.09520914570661175,0.03595829812005018,84859.55369205988,325.16398711140187
0.16144404866601642,0.06668443245439959,0.3294708385533529,0.09729056752497879,0.042503788699888835,0.017518727405849525,0.20145615795212476,0.45628748944835296,6.129790449105606,-0.13965747466302036,0.0846673938999421,0.04128630629018949,85902.8499551783,346.03094034258544
0.1830801618158095,0.10680872142418694,0.31190078034200125,0.087061914038408,0.038649768638782965,0.02127866978573141,0.2077151718610453,0.5183291392698346,5.776059633501219,-0.14993054263224673,0.09649928987491613,0.04754297402152804,78491.87706238028,329.59048529583555
0.166301098630494,0.09810836450578095,0.31948240851820736,0.086313584758925,0.0376111471483133,0.02679411587144589,0.20850081030202916,0.45555897276684193,6.762699129032978,-0.13640180456238668,0.09080837908525707,0.03411872000290945,80276.23739068925,282.62965922898115
0.18458804828656894,0.10835796413833901,0.34362926482336936,0.09668859618361722,0.027515221460921536,0.03738034439928251,0.19372553558660482,0.4553307364088694,6.144902578997475,-0.13709268711596417,0.08920495896659501,0.04278101764064366,84300.4604094472,351.12359326585056
0.15084033687557127,0.0805466121488273,0.35051178849021064,0.09135608547058155,0.04125686139176748,0.03468913447678601,0.1970426725269711,0.4637635641962554,5.718612146233385,-0.1456722918135569,0.10438964977537,0.036894321770277294,74920.65900721154,214.03294410324517
0.16890113174570912,0.10375255121747745,0.3319473073455067,0.0823789717562789,0.03851612819043245,0.02913777050159331,0.20048060927182196,0.4071112681535071,5.060181120328348,-0.13631083483853393,0.08439031195801147,0.043794061005396234,88317.05494583768,504.68499059135513
0.1666696257346592,0.08709788759361711,0.3345799678559248,0.09769154060181137,0.027154627155942256,0.033643907029773025,0.19887628840429752,0.5129850088660635,5.205094021573242,-0.1248770324801996,0.08712496641227258,0.03635576962591914,83117.20079137369,301.90984392898645
0.17298290162493885,0.09435185146863881,0.348125188368316,0.0920572497742804,0.027464298806641897,0.031824371735225544,0.1947806152416599,0.43467890329986364,6.487498133536216,-0.15861243075154996,0.08354154292150187,0.045735373742587716,80590.84391149096,425.4986414205387
0.18241539136919938,0.09285853042841598,0.3387236975527424,0.0897167510557811,0.030465358311534067,0.040358078963143376,0.20479480498048344,0.5321051697409752,5.941357262906467,-0.13767887717877467,0.09368265578598667,0.039363613176377946,84034.25560374446,247.47655085802919
0.19747851209045728,0.09579825333911296,0.3316459252705604,0.09112538097452812,0.04732641376943192,0.04698374440296732,0.1983292760548056,0.4317316423021781,5.877355668631168,-0.1440135235915238,0.10151552686872585,0.04716361223839971,79678.88485924932,330.5459041478404
0.14992924085374268,0.08104566227774476,0.326363615556312,0.08850906330492445,0.03939116276384936,0.043129658916602635,0.20003951479047438,0.41006358943466575,5.692755716214655,-0.1310641723769813,0.08801943958394229,0.03643460242011598,83834.64687782267,346.6680500895194
0.17075551763874955,0.08738425349584075,0.33586353208204706,0.0982099818885374,0.032719375087674876,0.031879153492117326,0.20031447988509476,0.4034464310177326,5.610156923925334,-0.13469841823864817,0.09239448462122077,0.04436446464326514,81870.46318923001,373.56093978677256
0.16782044317264827,0.08089184375422617,0.32103361310096673,0.08846268134862839,0.05268943093376263,0.03482586982919297,0.20813853792368983,0.4061540440001836,5.80569810422869,-0.1370777714241677,0.09525907161329475,0.03307811695702038,81595.98702721464,295.2998637906022
0.1901302397312204,0.06408259810390664,0.3437776738908493,0.09884204969166682,0.028041024044865845,0.009527314446591443,0.21001396318121207,0.48938412421274524,5.9777425067428585,-0.1601542626568511,0.09554439504379703,0.04458464145863576,87551.78356730295,269.31072675125165
0.15976320739788707,0.09978335583346017,0.3270686937841514,0.09406870775002393,0.03860588236891795,0.021849320942711838,0.2183900452069063,0.5107448155224189,5.656582677963421,-0.15076441256948608,0.10083628656682757,0.04366302157556917,83486.63687261216,245.56236881125992
0.16278713822622234,0.08729921187178533,0.3434001423630434,0.09782143770023326,0.04372633126401685,0.014163888702858167,0.20266896861928446,0.42703298014519153,6.162872451874695,-0.12473774239838656,0.10695411868294655,0.03796433514023586,82924.64025056762,219.00501586713398
0.17775173261279903,0.07506145461580413,0.33802797276897784,0.0874391717772281,0.044175930435990725,0.03260385928424417,0.1915787830653243,0.44508831507214897,4.747679767080318,-0.1235802969249484,0.10111064459634049,0.03503805469439372,82905.36192940325,282.4798219504283
0.1880190300957406,0.09110641496111074,0.32517572802611716,0.09309368873435843,0.035031213946779896,0.019496844610768536,0.2060897745163803,0.4609078734859868,6.353799722182536,-0.14278275496634607,0.10182106099804608,0.036801184304029004,85236.51052865572,246.23769472548884
0.16467376776555193,0.09353089045365812,0.3251630117264194,0.09606762942850214,0.0440342402749213,0.044873311116050654,0.21079983720273668,0.4421911534712581,6.794363290684739,-0.1447469745615038,0.0963717696604203,0.03157923259472525,80425.31767576703,234.2508783513894
0.175334857590068,0.08709853454799756,0.32971933916274626,0.09586871700582064,0.037784059358966365,0.03444104388978352,0.204185632182817,0.40618021263404686,5.31254816395139,-0.12717813919223017,0.0867165947076066,0.03969330581561139,76573.46454027247,405.02631449804744
0.18791856302309043,0.08612077431982347,0.3348238914457488,0.10128513897357101,0.0196173245351765,0.035959338744308234,0.2144915056144286,0.4065966778853907,6.505158501880655,-0.149084827763681,0.08859072897420392,0.034469059792858664,86441.45585105351,314.9077961371004
0.18245920292943285,0.06645384925819495,0.3550506021406447,0.09421345886190775,0.05502952821360865,0.031067013503465083,0.20304846260836917,0.4599857839397401,6.001145595539835,-0.1330430528429469,0.08990029958708638,0.041075592522387926,81073.50238874697,287.8595866375061
0.17350129274974074,0.07881849955100396,0.33631085587771153,0.09567145548707083,0.041111881774922344,0.035365831266054346,0.2053997271794892,0.3776654375688011,6.66087008275929,-0.15137610278969782,0.08475505734783075,0.042978669114765465,82410.94300994337,415.8116972486538
0.1658354805740395,0.07907245613343653,0.32257824833629095,0.09155833750736464,0.036321006920536,0.03153412729660661,0.20423091427717793,0.41088308728352185,6.677971253567017,-0.1409258849080478,0.08160752752356325,0.03470514769225401,82122.04212121207,367.2518006805597
0.1665980728433265,0.09942444155540418,0.33572017543469784,0.09535335903706109,0.0485811968787864,0.02088895099082442,0.19262422725679365,0.4078286330234798,5.21402806872901,-0.12910643480493034,0.09183177522907005,0.034404041069415206,77047.02141216888,336.13069007721884
0.17847356013921173,0.09129905792737752,0.3319161137274528,0.0942314867378855,0.03850602935342042,0.042493396105434074,0.19659186155454905,0.416087903173339,5.546576128510055,-0.156912329290656,0.09757899323398664,0.043072012871605996,81716.6725302455,341.06005536919764
0.1622789691420783,0.10974182970157827,0.3566029817052408,0.0926474113046314,0.030783868440238178,0.032699195809948255,0.19339003839744986,0.42004088599686723,5.737013074242503,-0.13600008770489355,0.09049597739496681,0.04238744722627142,85631.5232740634,353.6958330422188
0.1877317551306915,0.08471396087894066,0.34129413407125725,0.10218057227251419,0.02595361257620754,0.028820934513715375,0.19506395794941261,0.4511815333967179,6.246517896022484,-0.14321748701089212,0.10802637545817496,0.04030201738692524,83400.37695157064,223.86840105756232
0.17229475813927791,0.07539995776636162,0.33606016680436074,0.09668994439583896,0.05032246028437742,0.048473939976033296,0.20447696065527335,0.4679971577101292,5.376672023849681,-0.14243467601555101,0.10143317755093174,0.03487756723665007,82793.82919838515,233.82012694200736
0.16777911408878254,0.09344124591488269,0.3480030625825932,0.09573615494174267,0.03815441347543173,0.035358412569330235,0.17855524499317782,0.4606082976153044,6.188284109719025,-0.15879054266544898,0.09801353150333351,0.0460166812398094,78671.71365958021,292.71596706574246
0.15096613219292204,0.08482592633234723,0.33115969868427325,0.10745752187441791,0.040984641174589234,0.03608036176881267,0.21493499518798886,0.4516034696085974,5.773012777157158,-0.14265318310833772,0.09460187614341599,0.04884834887324138,81391.50378597753,314.3482916723071
0.15220456700159302,0.08872057929021845,0.33634611874185255,0.09230322550511458,0.040150544555019395,0.03423122018406166,0.20693451359751824,0.4111755767171058,6.164392034132601,-0.1305091164373695,0.09196479319131351,0.041052322722806664,83490.43812814931,319.2418047742321
0.19225876712334042,0.08483716080712367,0.3382948171546361,0.09841349855457024,0.0439950916136501,0.03831981483761395,0.190765847215274,0.45875463645032566,6.200955244215515,-0.13551278461333996,0.0927328129804535,0.041753736831766176,84770.66682825919,307.8521146188148
